======================================================================
# Fluid properties:
sigma (mN/m)  	mu_w (cP)  	mu_nw (cP)
# 	57		0.821		0.838
# calcBox: 	 0.1 	 0.725
# Wettability:
# model 	mintheta 	maxtheta 	delta 	eta 	distmodel
# 1		35		81		-0.08		-3rand
mintheta 	maxtheta 	mean  	std
#   0		80.997		57.778		13.29
Porosity:  0.219827
Maximum pore connection:   36
Average pore-to-pore distance:  0.000197261
Mean pore radius:  2.22744e-05
Absolute permeability:  2.7915e-12
======================================================================
# Sw	 qW(m3/s)	 krw	 qNW(m3/s)	 krnw	 Pc	 Invasions
0.0354617,7.386966e-16,4.52089e-05,1.579040e-11,0.986397,24525,0
0.0366125,1.051687e-15,6.43642e-05,1.575726e-11,0.984327,19846.3,0
0.0373481,1.247916e-15,7.63736e-05,1.573631e-11,0.983018,15869.3,0
0.0387927,1.583958e-15,9.69396e-05,1.569669e-11,0.980543,12488.9,19
0.042047,2.234778e-15,0.00013677,1.560921e-11,0.975078,9615.58,117
0.0491082,3.643559e-15,0.000222989,1.541405e-11,0.962887,7173.24,241
0.0657337,7.727828e-15,0.00047295,1.492676e-11,0.932447,5097.26,757
0.101002,2.144920e-14,0.00131271,1.375503e-11,0.859251,3572.27,1514
0.200616,1.221053e-13,0.00747295,9.846416e-12,0.615087,2291.58,3815
0.302628,3.738122e-13,0.0228776,5.337341e-12,0.333414,1741.22,3206
0.402377,8.821361e-13,0.0539875,2.771380e-12,0.173123,1397.67,2512
0.500367,1.639653e-12,0.100348,1.196676e-12,0.0747541,1114.49,2126
0.605161,2.981127e-12,0.182448,4.281435e-14,0.00267453,864.553,1922
0.703091,4.799766e-12,0.29375,1.035938e-14,0.000647131,647.682,1736
0.703625,4.811027e-12,0.294439,0.000000e+00,0,645.924,10
