======================================================================
# Fluid properties:
sigma (mN/m)  	mu_w (cP)  	mu_nw (cP)
# 	57		0.821		0.838
# calcBox: 	 0.1 	 0.725
# Wettability:
# model 	mintheta 	maxtheta 	delta 	eta 	distmodel
# 1		35		81		-0.08		-3rand
mintheta 	maxtheta 	mean  	std
#   0		  0		  0		  0
Porosity:  0.219827
Maximum pore connection:   36
Average pore-to-pore distance:  0.000197261
Mean pore radius:  2.22744e-05
Absolute permeability:  2.7915e-12
======================================================================
# Sw	 qW(m3/s)	 krw	 qNW(m3/s)	 krnw	 Pc	 Invasions
0.877304,1.627674e-11,0.996151,8.798397e-13,0.0549619,100,0
0.804004,1.504147e-11,0.920551,3.134968e-12,0.195836,1115,0
0.660788,8.108293e-12,0.496235,7.795535e-12,0.486973,2282.25,28
0.571455,3.817373e-12,0.233627,1.236606e-11,0.772485,3624.59,106
0.524342,2.147688e-12,0.13144,1.432411e-11,0.894801,5168.28,164
0.489617,1.405297e-12,0.0860054,1.510088e-11,0.943324,6943.52,314
0.45001,7.497337e-13,0.0458844,1.544924e-11,0.965085,8985.04,620
0.396858,3.206738e-13,0.0196255,1.551184e-11,0.968996,10127.2,873
0.29847,1.160889e-13,0.00710474,1.542749e-11,0.963726,10802.2,1760
0.197949,2.974123e-14,0.00182019,1.541871e-11,0.963178,12242.1,2727
0.125505,8.441805e-15,0.000516646,1.552753e-11,0.969976,15078.4,3337
0.0992278,4.503146e-15,0.000275596,1.560364e-11,0.97473,16978.3,1438
0.0836263,1.930707e-15,0.000118161,1.572013e-11,0.982007,20525.1,1705
0.0622232,7.898674e-16,4.83406e-05,1.580148e-11,0.987089,24603.9,1315
0.0618058,7.381843e-16,4.51775e-05,1.580744e-11,0.987461,25000,69
